image_name,fold
ISIC_0485417,4
ISIC_0485529,0
ISIC_0485537,4
ISIC_0485753,4
ISIC_0485815,1
ISIC_0485881,2
ISIC_0485914,2
ISIC_0485996,0
ISIC_0486478,2
ISIC_0486498,0
ISIC_0486516,3
ISIC_0487460,3
ISIC_0487660,4
ISIC_0488192,3
ISIC_0488252,0
ISIC_0488413,4
ISIC_0488595,2
ISIC_0489267,4
ISIC_0489611,3
ISIC_0489729,0
ISIC_0490442,3
ISIC_0490714,1
ISIC_0491818,4
ISIC_0492473,2
ISIC_0492483,1
ISIC_0492862,3
ISIC_0493185,2
ISIC_0493653,0
ISIC_0494046,1
ISIC_0494257,0
ISIC_0494263,2
ISIC_0494344,4
ISIC_0494383,0
ISIC_0494655,2
ISIC_0494865,3
ISIC_0494868,3
ISIC_0494885,1
ISIC_0495405,4
ISIC_0495675,3
ISIC_0496209,1
ISIC_0496971,4
ISIC_0496975,2
ISIC_0497390,4
ISIC_0497800,4
ISIC_0497817,1
ISIC_0497873,2
ISIC_0498037,0
ISIC_0498040,2
ISIC_0498374,0
ISIC_0499554,4
ISIC_0499719,0
ISIC_0499801,0
ISIC_0499971,4
ISIC_0499977,2
ISIC_0500253,3
ISIC_0500312,2
ISIC_0500526,0
ISIC_0501506,4
ISIC_0501843,4
ISIC_0502016,1
ISIC_0502419,0
ISIC_0502582,3
ISIC_0503937,0
ISIC_0503961,0
ISIC_0504165,2
ISIC_0504730,4
ISIC_0504868,4
ISIC_0505770,1
ISIC_0506309,4
ISIC_0506617,4
ISIC_0506843,2
ISIC_0506901,1
ISIC_0507002,3
ISIC_0507189,2
ISIC_0507787,3
ISIC_0508284,4
ISIC_0508937,2
ISIC_0509247,2
ISIC_0509406,4
ISIC_0509567,1
ISIC_0509700,3
ISIC_0509901,2
ISIC_0510145,0
ISIC_0510617,4
ISIC_0510785,2
ISIC_0510835,2
ISIC_0511356,1
ISIC_0511526,4
ISIC_0511782,4
ISIC_0512005,0
ISIC_0512155,0
ISIC_0513013,1
ISIC_0513207,0
ISIC_0513392,2
ISIC_0513488,4
ISIC_0514672,1
ISIC_0515441,3
ISIC_0515736,4
ISIC_0515794,3
ISIC_0515851,0
ISIC_0516183,1
ISIC_0516315,2
ISIC_0516337,3
ISIC_0516613,4
ISIC_0516982,4
ISIC_0517121,3
ISIC_0517460,4
ISIC_0517643,1
ISIC_0517716,0
ISIC_0517814,1
ISIC_0518018,4
ISIC_0518127,3
ISIC_0518233,0
ISIC_0518352,3
ISIC_0518459,1
ISIC_0519386,0
ISIC_0519705,2
ISIC_0519719,3
ISIC_0519765,1
ISIC_0520202,3
ISIC_0520584,4
ISIC_0520791,4
ISIC_0522024,1
ISIC_0522076,0
ISIC_0522785,0
ISIC_0522865,1
ISIC_0522926,4
ISIC_0522974,1
ISIC_0523031,2
ISIC_0523125,3
ISIC_0523228,4
ISIC_0523247,4
ISIC_0523251,4
ISIC_0523771,1
ISIC_0524046,3
ISIC_0524477,0
ISIC_0524863,1
ISIC_0525318,1
ISIC_0525376,1
ISIC_0525554,2
ISIC_0525687,2
ISIC_0526291,3
ISIC_0526705,4
ISIC_0526861,1
ISIC_0526904,3
ISIC_0526973,0
ISIC_0527088,3
ISIC_0527166,1
ISIC_0527170,2
ISIC_0527350,1
ISIC_0527593,2
ISIC_0527870,2
ISIC_0528044,0
ISIC_0528380,4
ISIC_0528495,4
ISIC_0528791,2
ISIC_0529262,3
ISIC_0529486,2
ISIC_0529518,4
ISIC_0529784,2
ISIC_0530054,3
ISIC_0530355,2
ISIC_0531490,3
ISIC_0532824,4
ISIC_0533122,4
ISIC_0533180,1
ISIC_0533349,2
ISIC_0533498,0
ISIC_0533930,1
ISIC_0533986,4
ISIC_0534191,0
ISIC_0534529,0
ISIC_0534674,2
ISIC_0535416,4
ISIC_0535654,1
ISIC_0535843,2
ISIC_0535920,0
ISIC_0536104,4
ISIC_0536321,2
ISIC_0536433,0
ISIC_0536454,1
ISIC_0536865,0
ISIC_0536980,4
ISIC_0537537,4
ISIC_0538042,4
ISIC_0538298,2
ISIC_0538688,1
ISIC_0538711,2
ISIC_0539038,4
ISIC_0539380,2
ISIC_0539398,3
ISIC_0539604,1
ISIC_0540848,1
ISIC_0541345,4
ISIC_0541724,0
ISIC_0542222,4
ISIC_0543132,1
ISIC_0543290,4
ISIC_0543351,2
ISIC_0543494,4
ISIC_0544840,1
ISIC_0544886,1
ISIC_0545237,0
ISIC_0545322,1
ISIC_0545838,2
ISIC_0545930,2
ISIC_0546209,3
ISIC_0546225,2
ISIC_0546675,1
ISIC_0546980,4
ISIC_0547097,0
ISIC_0547769,4
ISIC_0547893,2
ISIC_0547934,0
ISIC_0548022,2
ISIC_0548447,1
ISIC_0548904,1
ISIC_0549163,4
ISIC_0549211,4
ISIC_0549531,1
ISIC_0549791,1
ISIC_0550051,0
ISIC_0550406,2
ISIC_0550736,3
ISIC_0551392,0
ISIC_0551684,3
ISIC_0551708,4
ISIC_0551712,2
ISIC_0552221,3
ISIC_0552296,0
ISIC_0552437,4
ISIC_0552442,0
ISIC_0552911,3
ISIC_0552953,0
ISIC_0552960,4
ISIC_0553164,4
ISIC_0553509,3
ISIC_0553565,2
ISIC_0553932,2
ISIC_0554135,0
ISIC_0554499,4
ISIC_0555146,4
ISIC_0555529,2
ISIC_0557067,0
ISIC_0557109,2
ISIC_0557377,0
ISIC_0558046,3
ISIC_0558485,1
ISIC_0559314,0
ISIC_0559335,4
ISIC_0559481,2
ISIC_0559530,0
ISIC_0559541,3
ISIC_0559566,0
ISIC_0559686,4
ISIC_0560916,0
ISIC_0561104,4
ISIC_0561249,1
ISIC_0561295,1
ISIC_0561634,2
ISIC_0561802,2
ISIC_0561846,0
ISIC_0561873,2
ISIC_0561944,0
ISIC_0562223,1
ISIC_0562430,2
ISIC_0562807,0
ISIC_0562987,4
ISIC_0563516,0
ISIC_0563533,2
ISIC_0563705,4
ISIC_0564568,2
ISIC_0565046,4
ISIC_0565080,2
ISIC_0565120,0
ISIC_0565251,4
ISIC_0565743,1
ISIC_0565836,2
ISIC_0565905,3
ISIC_0566341,0
ISIC_0566527,3
ISIC_0566530,3
ISIC_0566804,3
ISIC_0567128,4
ISIC_0567142,0
ISIC_0567676,0
ISIC_0567814,3
ISIC_0568828,1
ISIC_0568867,4
ISIC_0569360,2
ISIC_0570393,4
ISIC_0570690,3
ISIC_0570742,1
ISIC_0571058,4
ISIC_0571560,1
ISIC_0571637,1
ISIC_0571654,4
ISIC_0572205,2
ISIC_0572450,3
ISIC_0573518,3
ISIC_0573656,4
ISIC_0573666,0
ISIC_0573934,3
ISIC_0574489,2
ISIC_0574880,3
ISIC_0574925,3
ISIC_0575072,3
ISIC_0575350,3
ISIC_0576265,4
ISIC_0576455,1
ISIC_0576644,1
ISIC_0576951,3
ISIC_0577311,1
ISIC_0578534,2
ISIC_0578806,3
ISIC_0579047,1
ISIC_0579562,4
ISIC_0579836,3
ISIC_0580054,0
ISIC_0580068,0
ISIC_0580222,2
ISIC_0580273,1
ISIC_0581293,4
ISIC_0581628,2
ISIC_0582315,0
ISIC_0582672,0
ISIC_0583539,1
ISIC_0583827,3
ISIC_0584130,1
ISIC_0584461,3
ISIC_0584464,3
ISIC_0584566,3
ISIC_0584978,3
ISIC_0585155,0
ISIC_0585396,0
ISIC_0586053,2
ISIC_0586396,1
ISIC_0586680,2
ISIC_0586782,2
ISIC_0587664,2
ISIC_0587860,4
ISIC_0588103,0
ISIC_0588322,2
ISIC_0588328,4
ISIC_0588744,0
ISIC_0588827,2
ISIC_0588855,0
ISIC_0589461,1
ISIC_0589744,0
ISIC_0590658,1
ISIC_0590790,2
ISIC_0591011,3
ISIC_0591057,3
ISIC_0591097,3
ISIC_0591226,1
ISIC_0591828,3
ISIC_0592026,4
ISIC_0592068,0
ISIC_0592088,2
ISIC_0592552,0
ISIC_0592946,2
ISIC_0592973,2
ISIC_0593591,3
ISIC_0593756,4
ISIC_0594068,3
ISIC_0594289,4
ISIC_0594534,3
ISIC_0594695,4
ISIC_0595018,0
ISIC_0595080,4
ISIC_0595199,3
ISIC_0595472,3
ISIC_0595676,3
ISIC_0596043,0
ISIC_0596089,4
ISIC_0596524,0
ISIC_0596607,4
ISIC_0596942,3
ISIC_0597012,4
ISIC_0597158,0
ISIC_0597414,0
ISIC_0597581,1
ISIC_0599047,4
ISIC_0599605,0
ISIC_0599755,1
ISIC_0599918,4
ISIC_0600084,0
ISIC_0600789,1
ISIC_0600866,2
ISIC_0601107,3
ISIC_0601576,0
ISIC_0602494,1
ISIC_0602529,2
ISIC_0602697,1
ISIC_0602723,2
ISIC_0602889,3
ISIC_0603439,2
ISIC_0603689,4
ISIC_0603777,2
ISIC_0603993,4
ISIC_0604062,2
ISIC_0604088,1
ISIC_0604532,0
ISIC_0604752,0
ISIC_0605128,4
ISIC_0605145,2
ISIC_0605180,4
ISIC_0605205,1
ISIC_0606437,2
ISIC_0606583,0
ISIC_0607205,3
ISIC_0607324,3
ISIC_0607836,2
ISIC_0607852,1
ISIC_0608454,2
ISIC_0608613,4
ISIC_0608625,3
ISIC_0609043,3
ISIC_0609067,3
ISIC_0609800,4
ISIC_0610141,4
ISIC_0610477,0
ISIC_0610499,0
ISIC_0610849,1
ISIC_0611629,3
ISIC_0611793,2
ISIC_0612080,1
ISIC_0612291,3
ISIC_0612374,3
ISIC_0612624,1
ISIC_0612816,2
ISIC_0612834,0
ISIC_0613014,1
ISIC_0613076,2
ISIC_0613362,4
ISIC_0613457,2
ISIC_0614259,2
ISIC_0614271,2
ISIC_0614681,0
ISIC_0615053,4
ISIC_0615335,0
ISIC_0615782,0
ISIC_0615970,2
ISIC_0616348,4
ISIC_0616456,3
ISIC_0616491,2
ISIC_0616698,1
ISIC_0617442,0
ISIC_0617767,4
ISIC_0618119,2
ISIC_0618123,2
ISIC_0618194,2
ISIC_0618524,4
ISIC_0618939,0
ISIC_0619244,0
ISIC_0619514,1
ISIC_0619848,4
ISIC_0620199,3
ISIC_0620587,2
ISIC_0621010,1
ISIC_0621550,3
ISIC_0621866,1
ISIC_0622084,2
ISIC_0622112,0
ISIC_0622841,0
ISIC_0623284,0
ISIC_0623386,1
ISIC_0623444,0
ISIC_0623642,2
ISIC_0623857,2
ISIC_0623875,4
ISIC_0624498,3
ISIC_0624747,3
ISIC_0624779,3
ISIC_0624783,0
ISIC_0625629,3
ISIC_0625777,3
ISIC_0626118,2
ISIC_0626390,1
ISIC_0626501,4
ISIC_0626653,4
ISIC_0626815,0
ISIC_0626832,0
ISIC_0626986,3
ISIC_0627369,3
ISIC_0627979,0
ISIC_0628277,1
ISIC_0628352,3
ISIC_0628662,4
ISIC_0628726,2
ISIC_0629437,4
ISIC_0630780,2
ISIC_0631420,1
ISIC_0631669,1
ISIC_0631689,2
ISIC_0632512,4
ISIC_0632876,1
ISIC_0633013,3
ISIC_0633126,4
ISIC_0633259,0
ISIC_0633835,4
ISIC_0634028,3
ISIC_0634107,2
ISIC_0634521,1
ISIC_0636481,1
ISIC_0636587,3
ISIC_0637043,0
ISIC_0637539,1
ISIC_0637965,1
ISIC_0638468,2
ISIC_0638575,1
ISIC_0638652,4
ISIC_0638857,3
ISIC_0638889,1
ISIC_0639077,0
ISIC_0639140,0
ISIC_0639162,3
ISIC_0639414,0
ISIC_0639415,2
ISIC_0639769,2
ISIC_0639951,1
ISIC_0640770,2
ISIC_0640806,4
ISIC_0640895,2
ISIC_0641173,3
ISIC_0641330,2
ISIC_0641480,2
ISIC_0641973,1
ISIC_0642200,1
ISIC_0642269,1
ISIC_0642715,2
ISIC_0643659,2
ISIC_0644253,1
ISIC_0644461,0
ISIC_0644590,1
ISIC_0644964,3
ISIC_0644970,0
ISIC_0645116,3
ISIC_0645454,0
ISIC_0645462,3
ISIC_0645742,1
ISIC_0645769,2
ISIC_0645777,4
ISIC_0645834,3
ISIC_0645950,3
ISIC_0646515,3
ISIC_0647224,3
ISIC_0647450,3
ISIC_0648067,0
ISIC_0648310,2
ISIC_0648752,0
ISIC_0648773,1
ISIC_0649544,3
ISIC_0649705,0
ISIC_0650027,4
ISIC_0650126,4
ISIC_0650282,1
ISIC_0650784,2
ISIC_0651114,3
ISIC_0651166,0
ISIC_0651200,1
ISIC_0651353,1
ISIC_0651379,3
ISIC_0651741,4
ISIC_0651760,3
ISIC_0652203,4
ISIC_0652205,2
ISIC_0652867,4
ISIC_0653308,2
ISIC_0653456,3
ISIC_0653633,4
ISIC_0653706,0
ISIC_0653785,4
ISIC_0654104,1
ISIC_0654269,4
ISIC_0654462,0
ISIC_0654636,2
ISIC_0654672,3
ISIC_0654846,1
ISIC_0655205,2
ISIC_0655316,2
ISIC_0655635,3
ISIC_0655722,1
ISIC_0656395,2
ISIC_0656543,4
ISIC_0657123,2
ISIC_0657485,0
ISIC_0657596,4
ISIC_0657811,4
ISIC_0658225,3
ISIC_0658963,1
ISIC_0659153,2
ISIC_0659400,1
ISIC_0659540,2
ISIC_0659600,4
ISIC_0659878,4
ISIC_0660331,3
ISIC_0660449,2
ISIC_0660770,3
ISIC_0661120,1
ISIC_0661284,4
ISIC_0661926,2
ISIC_0662000,4
ISIC_0662183,0
ISIC_0662867,1
ISIC_0662911,4
ISIC_0663446,1
ISIC_0663588,2
ISIC_0663631,4
ISIC_0663824,0
ISIC_0663941,3
ISIC_0664031,0
ISIC_0664113,0
ISIC_0664115,3
ISIC_0664452,4
ISIC_0666481,0
ISIC_0666591,4
ISIC_0666641,3
ISIC_0667108,4
ISIC_0667136,2
ISIC_0667149,2
ISIC_0667315,4
ISIC_0667763,1
ISIC_0668165,0
ISIC_0668739,3
ISIC_0668772,1
ISIC_0668924,0
ISIC_0668969,3
ISIC_0669411,1
ISIC_0669605,4
ISIC_0669666,0
ISIC_0669766,3
ISIC_0670398,3
ISIC_0670561,4
ISIC_0671251,0
ISIC_0671826,0
ISIC_0672304,4
ISIC_0672985,2
ISIC_0673183,1
ISIC_0674472,0
ISIC_0674629,3
ISIC_0674644,0
ISIC_0674662,4
ISIC_0674717,2
ISIC_0674746,4
ISIC_0675028,0
ISIC_0675512,0
ISIC_0675767,0
ISIC_0675785,0
ISIC_0675972,0
ISIC_0676126,1
ISIC_0677159,4
ISIC_0677230,3
ISIC_0678121,3
ISIC_0678196,1
ISIC_0678299,4
ISIC_0678543,1
ISIC_0678569,2
ISIC_0678649,2
ISIC_0678758,2
ISIC_0678913,2
ISIC_0679155,1
ISIC_0679359,2
ISIC_0679494,4
ISIC_0679553,1
ISIC_0679781,2
ISIC_0679972,0
ISIC_0680023,3
ISIC_0680210,2
ISIC_0680599,4
ISIC_0680651,2
ISIC_0680823,4
ISIC_0681153,3
ISIC_0681666,4
ISIC_0681844,3
ISIC_0682086,1
ISIC_0682255,3
ISIC_0682366,4
ISIC_0682403,4
ISIC_0682543,1
ISIC_0682795,0
ISIC_0683077,3
ISIC_0683259,1
ISIC_0683389,2
ISIC_0683925,2
ISIC_0683986,3
ISIC_0684951,0
ISIC_0684995,4
ISIC_0685123,1
ISIC_0685154,4
ISIC_0685898,1
ISIC_0686446,4
ISIC_0686467,3
ISIC_0686826,1
ISIC_0686839,2
ISIC_0687455,1
ISIC_0687554,4
ISIC_0687593,0
ISIC_0687788,4
ISIC_0687823,4
ISIC_0688622,0
ISIC_0689091,2
ISIC_0689354,4
ISIC_0690237,3
ISIC_0690264,0
ISIC_0690527,3
ISIC_0690734,1
ISIC_0690822,0
ISIC_0691030,2
ISIC_0691329,0
ISIC_0691357,1
ISIC_0691454,1
ISIC_0691554,3
ISIC_0692285,3
ISIC_0692478,1
ISIC_0692839,2
ISIC_0692990,2
ISIC_0693902,3
ISIC_0693968,1
ISIC_0694033,1
ISIC_0694037,0
ISIC_0694188,3
ISIC_0694381,0
ISIC_0694559,2
ISIC_0694677,1
ISIC_0694924,2
ISIC_0695014,2
ISIC_0695029,0
ISIC_0695059,1
ISIC_0695428,0
ISIC_0695575,0
ISIC_0696027,2
ISIC_0696150,2
ISIC_0696303,1
ISIC_0696408,3
ISIC_0696556,3
ISIC_0696797,3
ISIC_0697138,1
ISIC_0697622,2
ISIC_0697691,4
ISIC_0697951,0
ISIC_0697953,1
ISIC_0698821,3
ISIC_0699098,2
ISIC_0699205,1
ISIC_0699772,1
ISIC_0700213,0
ISIC_0700768,3
ISIC_0700870,4
ISIC_0701449,2
ISIC_0701455,1
ISIC_0702042,3
ISIC_0702174,2
ISIC_0702317,2
ISIC_0702876,1
ISIC_0703540,3
ISIC_0704233,1
ISIC_0704618,2
ISIC_0704859,4
ISIC_0704895,0
ISIC_0705313,0
ISIC_0705586,3
ISIC_0705641,1
ISIC_0706512,2
ISIC_0706891,0
ISIC_0707244,2
ISIC_0707446,2
ISIC_0707619,4
ISIC_0707756,1
ISIC_0707824,0
ISIC_0708003,0
ISIC_0708011,2
ISIC_0708542,2
ISIC_0708552,3
ISIC_0708600,3
ISIC_0708747,0
ISIC_0709041,2
ISIC_0709380,0
ISIC_0709699,1
ISIC_0709934,0
ISIC_0710064,3
ISIC_0710431,3
ISIC_0710501,1
ISIC_0711360,2
ISIC_0711790,4
ISIC_0711803,4
ISIC_0711820,2
ISIC_0711907,1
ISIC_0712254,0
ISIC_0712270,4
ISIC_0712615,3
ISIC_0713368,3
ISIC_0714147,4
ISIC_0714807,3
ISIC_0715086,1
ISIC_0715115,3
ISIC_0715335,2
ISIC_0715702,3
ISIC_0715869,1
ISIC_0716541,4
ISIC_0716674,2
ISIC_0716858,2
ISIC_0717497,0
ISIC_0717851,0
ISIC_0718436,1
ISIC_0718586,4
ISIC_0718834,3
ISIC_0719366,0
ISIC_0719381,4
ISIC_0719631,3
ISIC_0719704,2
ISIC_0720013,0
ISIC_0720105,1
ISIC_0720915,2
ISIC_0721010,3
ISIC_0721819,3
ISIC_0722086,0
ISIC_0722367,2
ISIC_0723083,0
ISIC_0723112,2
ISIC_0723505,1
ISIC_0723595,4
ISIC_0723780,0
ISIC_0723895,4
ISIC_0725711,1
ISIC_0725958,1
ISIC_0726170,0
ISIC_0726626,1
ISIC_0727016,1
ISIC_0727322,1
ISIC_0727425,2
ISIC_0727489,1
ISIC_0728291,2
ISIC_0728350,4
ISIC_0728413,2
ISIC_0728868,1
ISIC_0728967,2
ISIC_0729264,3
ISIC_0732102,3
ISIC_0732124,3
ISIC_0732375,2
ISIC_0732389,3
ISIC_0732626,1
ISIC_0732636,4
ISIC_0732688,1
ISIC_0733140,1
ISIC_0733981,1
ISIC_0734540,2
ISIC_0736508,3
ISIC_0736928,1
ISIC_0737013,4
ISIC_0737125,4
ISIC_0737354,1
ISIC_0737399,4
ISIC_0737413,1
ISIC_0737883,0
ISIC_0738443,3
ISIC_0738510,4
ISIC_0738587,1
ISIC_0740001,1
ISIC_0740118,4
ISIC_0740199,3
ISIC_0740449,2
ISIC_0740716,0
ISIC_0740862,1
ISIC_0741694,3
ISIC_0742607,4
ISIC_0742879,4
ISIC_0742933,0
ISIC_0743090,0
ISIC_0743096,2
ISIC_0743540,3
ISIC_0744013,1
ISIC_0744177,1
ISIC_0744553,1
ISIC_0744870,0
ISIC_0745395,3
ISIC_0745450,2
ISIC_0745718,0
ISIC_0745721,1
ISIC_0746397,2
ISIC_0747101,4
ISIC_0747812,3
ISIC_0747870,2
ISIC_0748377,1
ISIC_0748416,2
ISIC_0749089,2
ISIC_0749263,3
ISIC_0750244,3
ISIC_0750403,0
ISIC_0750683,0
ISIC_0751145,4
ISIC_0751211,0
ISIC_0751219,3
ISIC_0751582,0
ISIC_0751846,2
ISIC_0752546,2
ISIC_0752831,4
ISIC_0753080,4
ISIC_0753112,2
ISIC_0753250,1
ISIC_0753336,0
ISIC_0753491,4
ISIC_0753656,1
ISIC_0753765,0
ISIC_0753802,0
ISIC_0754049,0
ISIC_0754156,2
ISIC_0754233,4
ISIC_0754555,4
ISIC_0754561,2
ISIC_0754586,4
ISIC_0754658,4
ISIC_0754749,1
ISIC_0754789,3
ISIC_0755331,1
ISIC_0755477,1
ISIC_0755565,3
ISIC_0755778,2
ISIC_0756080,3
ISIC_0757147,1
ISIC_0757401,2
ISIC_0757532,1
ISIC_0757639,2
ISIC_0757711,4
ISIC_0757818,1
ISIC_0758009,1
ISIC_0758283,1
ISIC_0758633,0
ISIC_0758641,2
ISIC_0758704,2
ISIC_0758729,3
ISIC_0758797,0
ISIC_0759120,4
ISIC_0759561,0
ISIC_0759612,3
ISIC_0760028,3
ISIC_0760168,1
ISIC_0760281,4
ISIC_0760601,3
ISIC_0760740,4
ISIC_0760892,3
ISIC_0761049,0
ISIC_0761158,3
ISIC_0761472,2
ISIC_0761623,0
ISIC_0761693,3
ISIC_0761713,2
ISIC_0761975,2
ISIC_0762262,3
ISIC_0762367,1
ISIC_0762591,2
ISIC_0762958,3
ISIC_0763117,3
ISIC_0763140,3
ISIC_0763328,2
ISIC_0763578,3
ISIC_0763883,1
ISIC_0763957,1
ISIC_0764189,3
ISIC_0764975,0
ISIC_0765397,0
ISIC_0765568,1
ISIC_0765584,0
ISIC_0765585,4
ISIC_0765632,1
ISIC_0765658,1
ISIC_0765973,3
ISIC_0766328,2
ISIC_0766345,1
ISIC_0766365,0
ISIC_0766666,1
ISIC_0766724,2
ISIC_0766935,2
ISIC_0767006,1
ISIC_0767028,3
ISIC_0768514,1
ISIC_0769159,4
ISIC_0769469,0
ISIC_0769700,0
ISIC_0769854,4
ISIC_0770206,1
ISIC_0770257,1
ISIC_0770328,0
ISIC_0770723,0
ISIC_0770772,0
ISIC_0770814,0
ISIC_0770861,4
ISIC_0770920,3
ISIC_0770930,2
ISIC_0770935,0
ISIC_0771048,0
ISIC_0771051,0
ISIC_0771151,2
ISIC_0771168,1
ISIC_0771537,3
ISIC_0771953,2
ISIC_0772833,0
ISIC_0772836,2
ISIC_0772957,0
ISIC_0773096,1
ISIC_0773193,3
ISIC_0773907,1
ISIC_0775040,1
ISIC_0775393,0
ISIC_0776189,4
ISIC_0776193,0
ISIC_0776486,0
ISIC_0776581,1
ISIC_0776605,0
ISIC_0776657,0
ISIC_0776935,1
ISIC_0777538,4
ISIC_0778327,0
ISIC_0778477,2
ISIC_0778724,3
ISIC_0779135,0
ISIC_0779920,4
ISIC_0780232,2
ISIC_0780259,4
ISIC_0780589,3
ISIC_0780947,1
ISIC_0781161,2
ISIC_0781315,2
ISIC_0781336,3
ISIC_0781380,3
ISIC_0781588,1
ISIC_0782037,1
ISIC_0783177,4
ISIC_0783945,4
ISIC_0784284,4
ISIC_0784774,3
ISIC_0786170,3
ISIC_0786233,4
ISIC_0786366,2
ISIC_0786913,3
ISIC_0787229,4
ISIC_0787585,2
ISIC_0787745,1
ISIC_0787851,4
ISIC_0788453,0
ISIC_0788721,3
ISIC_0788875,4
ISIC_0789732,2
ISIC_0789997,4
ISIC_0790575,1
ISIC_0790942,4
ISIC_0791303,2
ISIC_0791761,4
ISIC_0792589,2
ISIC_0792805,1
ISIC_0792879,2
ISIC_0793465,1
ISIC_0793501,1
ISIC_0794216,4
ISIC_0794912,3
ISIC_0795514,0
ISIC_0795802,4
ISIC_0796325,2
ISIC_0796345,0
ISIC_0796372,3
ISIC_0796973,4
ISIC_0797473,0
ISIC_0797476,1
ISIC_0797931,3
ISIC_0798355,3
ISIC_0798837,2
ISIC_0799347,1
ISIC_0799535,3
ISIC_0800069,1
ISIC_0800079,2
ISIC_0800269,1
ISIC_0800628,3
ISIC_0800882,4
ISIC_0801281,3
ISIC_0801563,1
ISIC_0801704,1
ISIC_0803154,2
ISIC_0803575,3
ISIC_0803667,0
ISIC_0803685,3
ISIC_0803691,0
ISIC_0803755,1
ISIC_0803850,1
ISIC_0804420,4
ISIC_0804511,1
ISIC_0805464,1
ISIC_0805472,0
ISIC_0805941,2
ISIC_0806138,1
ISIC_0806303,4
ISIC_0808057,2
ISIC_0808108,2
ISIC_0808309,4
ISIC_0809112,1
ISIC_0809173,0
ISIC_0809241,2
ISIC_0809467,1
ISIC_0809845,0
ISIC_0809927,0
ISIC_0810640,1
ISIC_0811352,3
ISIC_0811406,3
ISIC_0811783,4
ISIC_0812078,0
ISIC_0812223,0
ISIC_0812959,3
ISIC_0813156,1
ISIC_0813342,1
ISIC_0813386,2
ISIC_0813423,4
ISIC_0813485,0
ISIC_0813508,4
ISIC_0813856,3
ISIC_0814097,3
ISIC_0814592,2
ISIC_0814894,2
ISIC_0815664,0
ISIC_0815802,2
ISIC_0816076,4
ISIC_0816628,1
ISIC_0816917,4
ISIC_0817091,2
ISIC_0817140,0
ISIC_0817172,4
ISIC_0817569,3
ISIC_0817654,4
ISIC_0817914,4
ISIC_0818033,0
ISIC_0818181,2
ISIC_0818517,4
ISIC_0818550,1
ISIC_0818621,4
ISIC_0818914,4
ISIC_0819357,0
ISIC_0819380,0
ISIC_0819729,3
ISIC_0819765,3
ISIC_0820029,4
ISIC_0820559,2
ISIC_0820729,3
ISIC_0820978,4
ISIC_0821104,0
ISIC_0821121,2
ISIC_0821520,0
ISIC_0821645,3
ISIC_0822116,4
ISIC_0822238,4
ISIC_0822656,0
ISIC_0822842,2
ISIC_0824361,1
ISIC_0824821,3
ISIC_0825026,3
ISIC_0825113,1
ISIC_0825763,1
ISIC_0826213,1
ISIC_0826710,2
ISIC_0826813,2
ISIC_0826834,0
ISIC_0826847,2
ISIC_0826998,3
ISIC_0827099,1
ISIC_0827854,0
ISIC_0828069,0
ISIC_0828120,3
ISIC_0828310,2
ISIC_0828475,3
ISIC_0828916,0
ISIC_0829303,3
ISIC_0829433,0
ISIC_0829565,3
ISIC_0829904,0
ISIC_0829995,0
ISIC_0830131,1
ISIC_0830217,4
ISIC_0830806,2
ISIC_0830876,1
ISIC_0831173,2
ISIC_0831791,2
ISIC_0831884,3
ISIC_0832651,0
ISIC_0832676,2
ISIC_0832987,3
ISIC_0833336,1
ISIC_0833682,4
ISIC_0833889,2
ISIC_0834335,4
ISIC_0834704,2
ISIC_0834745,0
ISIC_0834775,2
ISIC_0835067,3
ISIC_0835578,3
ISIC_0835700,3
ISIC_0835985,2
ISIC_0836257,4
ISIC_0836546,1
ISIC_0836727,2
ISIC_0836854,1
ISIC_0837618,0
ISIC_0837789,2
ISIC_0837796,3
ISIC_0839323,1
ISIC_0839367,1
ISIC_0839675,3
ISIC_0840255,0
ISIC_0840295,1
ISIC_0840730,4
ISIC_0841234,3
ISIC_0841327,0
ISIC_0841762,4
ISIC_0842426,3
ISIC_0842848,0
ISIC_0842999,3
ISIC_0843662,2
ISIC_0844312,0
ISIC_0844341,0
ISIC_0844805,0
ISIC_0844854,0
ISIC_0845105,0
ISIC_0845275,3
ISIC_0845791,0
ISIC_0845897,4
ISIC_0846205,1
ISIC_0846338,3
ISIC_0846482,4
ISIC_0846837,0
ISIC_0846915,0
ISIC_0847420,0
ISIC_0847730,4
ISIC_0848126,1
ISIC_0849028,3
ISIC_0849256,0
ISIC_0849385,1
ISIC_0849702,2
ISIC_0850065,0
ISIC_0850099,3
ISIC_0850181,3
ISIC_0850253,4
ISIC_0850854,1
ISIC_0851556,2
ISIC_0852790,1
ISIC_0852852,0
ISIC_0852869,1
ISIC_0853121,1
ISIC_0853280,3
ISIC_0853325,2
ISIC_0853430,3
ISIC_0853576,0
ISIC_0853825,2
ISIC_0853884,2
ISIC_0854201,0
ISIC_0854335,0
ISIC_0854601,4
ISIC_0854727,4
ISIC_0855990,1
ISIC_0856633,2
ISIC_0856856,2
ISIC_0857924,0
ISIC_0857978,1
ISIC_0858513,1
ISIC_0859438,0
ISIC_0860318,3
ISIC_0860320,4
ISIC_0860384,1
ISIC_0860622,1
ISIC_0861066,1
ISIC_0861128,0
ISIC_0861322,2
ISIC_0862063,1
ISIC_0862183,0
ISIC_0862337,4
ISIC_0862745,3
